id,title,genre,point_avg
2014.0,Freaky Friday (1977),Children's|Comedy,3.18
2015.0,"Absent Minded Professor, The (1961)",Children's|Comedy|Fantasy,3.45
2016.0,"Apple Dumpling Gang Rides Again, The (1979)",Children's|Comedy|Western,2.66
2017.0,Babes in Toyland (1961),Children's|Fantasy|Musical,2.99
2018.0,Bambi (1942),Animation|Children's,3.74
2019.0,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama,4.56
2020.0,Dangerous Liaisons (1988),Drama|Romance,3.97
2021.0,Dune (1984),Fantasy|Sci-Fi,3.36
2022.0,"Last Temptation of Christ, The (1988)",Drama,3.53
2023.0,"Godfather: Part III, The (1990)",Action|Crime|Drama,3.34
2024.0,"Rapture, The (1991)",Drama|Mystery,3.32
2025.0,Lolita (1997),Drama|Romance,3.34
2026.0,Disturbing Behavior (1998),Horror|Thriller,2.69
2027.0,Mafia! (1998),Comedy|Crime,2.45
2028.0,Saving Private Ryan (1998),Action|Drama|War,4.34
2029.0,Billy's Hollywood Screen Kiss (1997),Comedy|Romance,3.67
2030.0,East Palace West Palace (Dong gong xi gong) (1997),Drama,
2031.0,"$1,000,000 Duck (1971)",Children's|Comedy,3.03
2032.0,"Barefoot Executive, The (1971)",Children's|Comedy,2.92
2033.0,"Black Cauldron, The (1985)",Animation|Children's,3.16
2034.0,"Black Hole, The (1979)",Sci-Fi,2.77
2035.0,Blackbeard's Ghost (1968),Children's|Comedy,3.11
2036.0,Blank Check (1994),Children's|Comedy,2.22
2037.0,Candleshoe (1977),Adventure|Children's|Comedy,3.54
2038.0,"Cat from Outer Space, The (1978)",Children's|Comedy|Sci-Fi,2.9
2039.0,Cheetah (1989),Adventure|Children's,1.0
2040.0,"Computer Wore Tennis Shoes, The (1970)",Children's|Comedy,2.95
2041.0,Condorman (1981),Action|Adventure|Children's|Comedy,2.67
2042.0,D2: The Mighty Ducks (1994),Children's|Comedy,2.63
2043.0,Darby O'Gill and the Little People (1959),Adventure|Children's|Fantasy,3.27
2044.0,"Devil and Max Devlin, The (1981)",Comedy,2.54
2045.0,"Far Off Place, A (1993)",Adventure|Children's|Drama|Romance,3.45
2046.0,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi,3.47
2047.0,"Gnome-Mobile, The (1967)",Children's,3.18
2048.0,"Great Mouse Detective, The (1986)",Animation|Children's,3.5
2049.0,"Happiest Millionaire, The (1967)",Comedy|Musical,3.32
2050.0,Herbie Goes Bananas (1980),Adventure|Children's|Comedy,2.54
2051.0,Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy,2.55
2052.0,Hocus Pocus (1993),Children's|Comedy,2.87
2053.0,"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi,2.26
2054.0,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi,2.93
2055.0,Hot Lead and Cold Feet (1978),Comedy|Western,2.83
2056.0,In Search of the Castaways (1962),Adventure|Children's,3.5
2057.0,"Incredible Journey, The (1963)",Adventure|Children's,3.34
2058.0,"Negotiator, The (1998)",Action|Thriller,3.61
2059.0,"Parent Trap, The (1998)",Children's|Drama,3.28
2060.0,BASEketball (1998),Comedy,2.99
2061.0,Full Tilt Boogie (1997),Documentary,3.57
2062.0,"Governess, The (1998)",Drama|Romance,3.2
2063.0,Seventh Heaven (Le Septi?e ciel) (1997),Drama|Romance,2.5
2064.0,Roger & Me (1989),Comedy|Documentary,4.07
2065.0,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance,3.6
2066.0,Out of the Past (1947),Film-Noir,4.15
2067.0,Doctor Zhivago (1965),Drama|Romance|War,4.07
2068.0,Fanny and Alexander (1982),Drama,3.88
2069.0,"Trip to Bountiful, The (1985)",Drama,3.79
2070.0,Tender Mercies (1983),Drama,3.91
2071.0,And the Band Played On (1993),Drama,3.93
2072.0,"'burbs, The (1989)",Comedy,2.91
2073.0,Fandango (1985),Comedy,3.67
2074.0,"Night Porter, The (Il Portiere di notte) (1974)",Drama,3.52
2075.0,Mephisto (1981),Drama|War,3.74
2076.0,Blue Velvet (1986),Drama|Mystery,3.76
2077.0,"Journey of Natty Gann, The (1985)",Adventure|Children's,3.49
2078.0,"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical,3.82
2079.0,Kidnapped (1960),Children's|Drama,3.57
2080.0,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance,3.8
2081.0,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,3.76
2082.0,"Mighty Ducks, The (1992)",Children's|Comedy,2.89
2083.0,"Muppet Christmas Carol, The (1992)",Children's|Musical,3.61
2084.0,Newsies (1992),Children's|Musical,3.13
2085.0,101 Dalmatians (1961),Animation|Children's,3.6
2086.0,One Magic Christmas (1985),Drama|Fantasy,3.55
2087.0,Peter Pan (1953),Animation|Children's|Fantasy|Musical,3.66
2088.0,Popeye (1980),Adventure|Comedy|Musical,2.59
2089.0,"Rescuers Down Under, The (1990)",Animation|Children's,3.2
2090.0,"Rescuers, The (1977)",Animation|Children's,3.47
2091.0,Return from Witch Mountain (1978),Children's|Sci-Fi,2.85
2092.0,"Return of Jafar, The (1993)",Animation|Children's|Musical,2.44
2093.0,Return to Oz (1985),Adventure|Children's|Fantasy|Sci-Fi,2.85
2094.0,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,3.11
2095.0,"Shaggy D.A., The (1976)",Children's|Comedy,2.97
2096.0,Sleeping Beauty (1959),Animation|Children's|Musical,3.71
2097.0,Something Wicked This Way Comes (1983),Children's|Horror,3.49
2098.0,Son of Flubber (1963),Children's|Comedy,3.14
2099.0,Song of the South (1946),Adventure|Animation|Children's|Musical,3.6
2100.0,Splash (1984),Comedy|Fantasy|Romance,3.43
2101.0,Squanto: A Warrior's Tale (1994),Adventure|Drama,3.53
2102.0,Steamboat Willie (1940),Animation|Children's|Comedy|Musical,3.39
2103.0,Tall Tale (1994),Adventure|Children's,3.08
2104.0,Tex (1982),Drama,3.34
2105.0,Tron (1982),Action|Adventure|Fantasy|Sci-Fi,3.36
2106.0,Swing Kids (1993),Drama|War,3.3
2107.0,Halloween: H20 (1998),Horror|Thriller,2.69
2108.0,L.A. Story (1991),Comedy|Romance,3.71
2109.0,"Jerk, The (1979)",Comedy,3.74
2110.0,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,3.26
2111.0,"Man with Two Brains, The (1983)",Comedy,3.23
2112.0,Grand Canyon (1991),Crime|Drama,3.49
2113.0,Graveyard Shift (1990),Horror|Thriller,2.15
2114.0,"Outsiders, The (1983)",Drama,3.69
2115.0,Indiana Jones and the Temple of Doom (1984),Action|Adventure,3.68
2116.0,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi,3.33
2117.0,Nineteen Eighty-Four (1984),Drama|Sci-Fi,3.72
2118.0,"Dead Zone, The (1983)",Horror|Thriller,3.7
2119.0,Maximum Overdrive (1986),Horror,2.27
2120.0,Needful Things (1993),Drama|Horror,2.94
2121.0,Cujo (1983),Horror|Thriller,2.73
2122.0,Children of the Corn (1984),Horror|Thriller,2.45
2123.0,All Dogs Go to Heaven (1989),Animation|Children's,2.87
2124.0,"Addams Family, The (1991)",Comedy,3.17
2125.0,Ever After: A Cinderella Story (1998),Drama|Romance,3.71
2126.0,Snake Eyes (1998),Action|Crime|Mystery|Thriller,2.75
2127.0,"First Love, Last Rites (1997)",Drama|Romance,3.5
2128.0,Safe Men (1998),Comedy,3.32
2129.0,"Saltmen of Tibet, The (1997)",Documentary,3.75
2130.0,Atlantic City (1980),Crime|Drama|Romance,3.83
2131.0,Autumn Sonata (H?tsonaten ) (1978),Drama,3.73
2132.0,Who's Afraid of Virginia Woolf? (1966),Drama,4.07
2133.0,Adventures in Babysitting (1987),Adventure|Comedy,3.28
2134.0,Weird Science (1985),Comedy,3.42
2135.0,Doctor Dolittle (1967),Adventure|Musical,3.2
2136.0,"Nutty Professor, The (1963)",Comedy,3.15
2137.0,Charlotte's Web (1973),Animation|Children's,3.82
2138.0,Watership Down (1978),Animation|Children's|Drama|Fantasy,3.84
2139.0,"Secret of NIMH, The (1982)",Animation|Children's,3.85
2140.0,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,3.65
2141.0,"American Tail, An (1986)",Animation|Children's|Comedy,3.43
2142.0,"American Tail: Fievel Goes West, An (1991)",Animation|Children's|Comedy,2.83
2143.0,Legend (1985),Adventure|Fantasy|Romance,3.27
2144.0,Sixteen Candles (1984),Comedy,3.71
2145.0,Pretty in Pink (1986),Comedy|Drama|Romance,3.37
2146.0,St. Elmo's Fire (1985),Drama|Romance,3.11
2147.0,"Clan of the Cave Bear, The (1986)",Drama,2.55
2148.0,House (1986),Comedy|Horror,2.89
2149.0,House II: The Second Story (1987),Comedy|Horror,2.25
2150.0,"Gods Must Be Crazy, The (1980)",Comedy,3.73
2151.0,"Gods Must Be Crazy II, The (1989)",Comedy,3.17
2152.0,Air Bud: Golden Receiver (1998),Children's|Comedy,2.12
2153.0,"Avengers, The (1998)",Action|Adventure,2.0
2154.0,How Stella Got Her Groove Back (1998),Drama|Romance,2.79
2155.0,"Slums of Beverly Hills, The (1998)",Comedy,3.31
2156.0,"Best Man, The (Il Testimone dello sposo) (1997)",Comedy|Drama,3.78
2157.0,"Chambermaid on the Titanic, The (1998)",Romance,3.25
2158.0,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Crime|Horror,2.6
2159.0,Henry: Portrait of a Serial Killer (1990),Crime|Horror,3.48
2160.0,Rosemary's Baby (1968),Horror|Thriller,3.82
2161.0,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,3.61
2162.0,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy,2.41
2163.0,Attack of the Killer Tomatoes! (1980),Comedy|Horror,2.61
2164.0,Surf Nazis Must Die (1987),Drama,2.05
2165.0,Your Friends and Neighbors (1998),Drama,3.38
2166.0,Return to Paradise (1998),Drama|Romance,3.52
2167.0,Blade (1998),Action|Adventure|Horror,3.48
2168.0,Dance with Me (1998),Drama|Romance,3.08
2169.0,Dead Man on Campus (1998),Comedy,2.68
2170.0,Wrongfully Accused (1998),Action|Comedy,2.55
2171.0,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance,3.69
2172.0,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy,3.25
2173.0,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,3.56
2174.0,Beetlejuice (1988),Comedy|Fantasy,3.57
2175.0,D??Vu (1997),Drama|Romance,3.83
2176.0,Rope (1948),Thriller,3.9
2177.0,Family Plot (1976),Comedy|Thriller,3.22
2178.0,Frenzy (1972),Thriller,3.66
2179.0,Topaz (1969),Thriller,3.15
2180.0,Torn Curtain (1966),Thriller,3.33
2181.0,Marnie (1964),Thriller,3.57
2182.0,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,3.58
2183.0,"Man Who Knew Too Much, The (1956)",Thriller,3.93
2184.0,"Trouble with Harry, The (1955)",Mystery|Thriller,3.6
2185.0,I Confess (1953),Thriller,3.59
2186.0,Strangers on a Train (1951),Film-Noir|Thriller,4.3
2187.0,Stage Fright (1950),Mystery|Thriller,3.58
2188.0,54 (1998),Drama,2.76
2189.0,I Married A Strange Person (1997),Animation,3.71
2190.0,Why Do Fools Fall In Love? (1998),Drama,2.85
2191.0,"Merry War, A (1997)",Comedy,2.8
2192.0,See the Sea (Regarde la mer) (1997),Drama,3.29
2193.0,Willow (1988),Action|Adventure|Fantasy,3.5
2194.0,"Untouchables, The (1987)",Action|Crime|Drama,4.01
2195.0,Dirty Work (1998),Comedy,3.01
2196.0,Knock Off (1998),Action,2.44
2197.0,Firelight (1997),Drama,4.18
2198.0,Modulations (1998),Documentary,4.0
2199.0,Phoenix (1998),Crime|Drama,
2200.0,Under Capricorn (1949),Drama,2.5
2201.0,"Paradine Case, The (1947)",Drama,3.4
2202.0,Lifeboat (1944),Drama|Thriller|War,3.94
2203.0,Shadow of a Doubt (1943),Film-Noir|Thriller,4.27
2204.0,Saboteur (1942),Thriller,3.82
2205.0,Mr. & Mrs. Smith (1941),Comedy,3.52
2206.0,Suspicion (1941),Mystery|Thriller,4.01
2207.0,Jamaica Inn (1939),Drama,2.88
2208.0,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller,4.19
2209.0,Young and Innocent (1937),Crime|Thriller,3.3
2210.0,Sabotage (1936),Thriller,3.7
2211.0,Secret Agent (1936),Thriller,3.53
2212.0,"Man Who Knew Too Much, The (1934)",Thriller,3.84
2213.0,Waltzes from Vienna (1933),Comedy|Musical,1.0
2214.0,Number Seventeen (1932),Thriller,3.0
2215.0,Rich and Strange (1932),Comedy|Romance,3.5
2216.0,"Skin Game, The (1931)",Drama,
2217.0,Elstree Calling (1930),Comedy|Musical,1.0
2218.0,Juno and Paycock (1930),Drama,2.0
2219.0,Murder! (1930),Mystery|Thriller,3.4
2220.0,"Manxman, The (1929)",Drama,
2221.0,Blackmail (1929),Thriller,3.09
2222.0,Champagne (1928),Comedy,
2223.0,"Farmer's Wife, The (1928)",Comedy,3.33
2224.0,Downhill (1927),Drama,
2225.0,Easy Virtue (1927),Drama,
2226.0,"Ring, The (1927)",Drama,3.0
2227.0,"Lodger, The (1926)",Thriller,3.52
2228.0,"Mountain Eagle, The (1926)",Drama,
2229.0,"Pleasure Garden, The (1925)",Drama,
2230.0,Always Tell Your Wife (1923),Comedy,
2231.0,Rounders (1998),Crime|Drama,3.61
2232.0,Cube (1997),Sci-Fi|Thriller,3.47
2233.0,Digging to China (1998),Drama,1.6
2234.0,Let's Talk About Sex (1998),Drama,1.88
2235.0,One Man's Hero (1999),Drama|War,2.0
2236.0,Simon Birch (1998),Drama,3.61
2237.0,Without Limits (1998),Drama,3.59
2238.0,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,3.83
2239.0,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,3.74
2240.0,My Bodyguard (1980),Drama,3.51
2241.0,Class (1983),Comedy,2.78
2242.0,"Grandview, U.S.A. (1984)",Drama,2.5
2243.0,Broadcast News (1987),Comedy|Drama|Romance,3.75
2244.0,"Allnighter, The (1987)",Comedy|Romance,1.86
2245.0,Working Girl (1988),Comedy|Drama,3.41
2246.0,Stars and Bars (1988),Comedy,2.71
2247.0,Married to the Mob (1988),Comedy,3.09
2248.0,Say Anything... (1989),Comedy|Drama|Romance,4.02
2249.0,My Blue Heaven (1990),Comedy,3.19
2250.0,Men Don't Leave (1990),Drama,3.15
2251.0,"Cabinet of Dr. Ramirez, The (1991)",Comedy,3.5
2252.0,Hero (1992),Comedy|Drama,3.02
2253.0,Toys (1992),Action|Comedy|Fantasy,2.56
2254.0,Choices (1981),Drama,2.0
2255.0,Young Doctors in Love (1982),Comedy,2.61
2256.0,Parasite (1982),Horror|Sci-Fi,2.38
2257.0,No Small Affair (1984),Comedy|Romance,2.94
2258.0,Master Ninja I (1984),Action,3.0
2259.0,Blame It on Rio (1984),Comedy|Romance,2.72
2260.0,Wisdom (1986),Action|Crime,2.8
2261.0,One Crazy Summer (1986),Comedy,3.33
2262.0,About Last Night... (1986),Comedy|Drama|Romance,3.16
2263.0,"Seventh Sign, The (1988)",Thriller,3.1
2264.0,We're No Angels (1989),Drama,2.59
2265.0,Nothing But Trouble (1991),Adventure|Comedy,2.0
2266.0,"Butcher's Wife, The (1991)",Comedy|Romance,2.87
2267.0,Mortal Thoughts (1991),Mystery|Thriller,2.95
2268.0,"Few Good Men, A (1992)",Crime|Drama,3.93
2269.0,Indecent Proposal (1993),Drama,2.74
2270.0,"Century of Cinema, A (1994)",Documentary,
2271.0,Permanent Midnight (1998),Drama,3.29
2272.0,One True Thing (1998),Drama,3.46
2273.0,Rush Hour (1998),Action|Thriller,3.57
2274.0,Lilian's Story (1995),Drama,
2275.0,Six-String Samurai (1998),Action|Adventure|Sci-Fi,3.37
2276.0,"Soldier's Daughter Never Cries, A (1998)",Drama,3.71
2277.0,Somewhere in the City (1997),Drama,2.0
2278.0,Ronin (1998),Action|Crime|Thriller,3.53
2279.0,Urban Legend (1998),Horror|Thriller,2.72
2280.0,Clay Pigeons (1998),Crime,3.43
2281.0,Monument Ave. (1998),Crime,3.45
2282.0,Pecker (1998),Comedy|Drama,3.52
2283.0,"Sheltering Sky, The (1990)",Drama,2.92
2284.0,Bandit Queen (1994),Drama,3.79
2285.0,If.... (1968),Drama,3.89
2286.0,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,2.51
2287.0,Them! (1954),Sci-Fi|Thriller|War,3.44
2288.0,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,3.79
2289.0,"Player, The (1992)",Comedy|Drama,3.96
2290.0,Stardust Memories (1980),Comedy|Drama,3.28
2291.0,Edward Scissorhands (1990),Drama|Romance,3.59
2292.0,Overnight Delivery (1996),Romance,2.5
2293.0,Shadrach (1998),Drama,3.24
2294.0,Antz (1998),Animation|Children's,3.48
2295.0,"Impostors, The (1998)",Comedy,3.81
2296.0,"Night at the Roxbury, A (1998)",Comedy,2.38
2297.0,What Dreams May Come (1998),Drama|Romance,3.11
2298.0,Strangeland (1998),Thriller,1.87
2299.0,"Battle of the Sexes, The (1959)",Comedy,3.75
2300.0,"Producers, The (1968)",Comedy|Musical,4.14
2301.0,History of the World: Part I (1981),Comedy,3.59
2302.0,My Cousin Vinny (1992),Comedy,3.78
2303.0,Nashville (1975),Drama|Musical,3.92
2304.0,Love Is the Devil (1998),Drama,3.57
2305.0,Slam (1998),Drama,3.48
2306.0,Holy Man (1998),Comedy,2.49
2307.0,One Tough Cop (1998),Action|Drama,2.63
2308.0,Detroit 9000 (1973),Action|Crime,2.0
2309.0,"Inheritors, The (Die Siebtelbauern) (1998)",Drama,4.5
2310.0,"Mighty, The (1998)",Drama,3.8
2311.0,2010 (1984),Mystery|Sci-Fi,3.42
2312.0,Children of a Lesser God (1986),Drama,3.83
2313.0,"Elephant Man, The (1980)",Drama,4.01
2314.0,Beloved (1998),Drama,3.13
2315.0,Bride of Chucky (1998),Horror|Thriller,2.37
2316.0,Practical Magic (1998),Drama|Romance,2.98
2317.0,"Alarmist, The (1997)",Comedy,2.62
2318.0,Happiness (1998),Comedy,3.9
2319.0,Reach the Rock (1997),Comedy,
2320.0,Apt Pupil (1998),Drama|Thriller,3.11
2321.0,Pleasantville (1998),Comedy,3.7
2322.0,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War,2.93
2323.0,"Cruise, The (1998)",Documentary,3.94
2324.0,Life Is Beautiful (La Vita ?bella) (1997),Comedy|Drama,4.33
2325.0,Orgazmo (1997),Comedy,3.13
2326.0,Shattered Image (1998),Drama|Thriller,3.0
2327.0,Tales from the Darkside: The Movie (1990),Horror,2.85
2328.0,Vampires (1998),Horror,2.85
2329.0,American History X (1998),Drama,4.23
2330.0,Hands on a Hard Body (1996),Documentary,4.16
2331.0,Living Out Loud (1998),Comedy|Romance,3.22
2332.0,Belly (1998),Crime|Drama,3.25
2333.0,Gods and Monsters (1998),Drama,3.81
2334.0,"Siege, The (1998)",Action|Thriller,3.12
2335.0,"Waterboy, The (1998)",Comedy,2.93
2336.0,Elizabeth (1998),Drama,4.03
2337.0,Velvet Goldmine (1998),Drama,3.21
2338.0,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,2.2
2339.0,I'll Be Home For Christmas (1998),Comedy|Romance,2.93
2340.0,Meet Joe Black (1998),Romance,3.25
2341.0,Dancing at Lughnasa (1998),Drama,3.27
2342.0,Hard Core Logo (1996),Comedy,3.73
2343.0,"Naked Man, The (1998)",Drama,2.0
2344.0,Runaway Train (1985),Action|Adventure|Drama|Thriller,3.42
2345.0,Desert Bloom (1986),Drama,3.37
2346.0,"Stepford Wives, The (1975)",Sci-Fi|Thriller,3.31
2347.0,"Pope of Greenwich Village, The (1984)",Action,3.74
2348.0,Sid and Nancy (1986),Drama,3.55
2349.0,Mona Lisa (1986),Comedy|Thriller,3.61
2350.0,Heart Condition (1990),Comedy,2.79
2351.0,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama,4.21
2352.0,"Big Chill, The (1983)",Comedy|Drama,3.87
2353.0,Enemy of the State (1998),Action|Thriller,3.69
2354.0,"Rugrats Movie, The (1998)",Animation|Children's|Comedy,2.78
2355.0,"Bug's Life, A (1998)",Animation|Children's|Comedy,3.85
2356.0,Celebrity (1998),Comedy,2.9
2357.0,Central Station (Central do Brasil) (1998),Drama,4.28
2358.0,Savior (1998),Drama,4.0
2359.0,Waking Ned Devine (1998),Comedy,3.88
2360.0,"Celebration, The (Festen) (1998)",Drama,4.31
2361.0,Pink Flamingos (1972),Comedy,3.24
2362.0,Glen or Glenda (1953),Drama,2.85
2363.0,Godzilla (Gojira) (1954),Action|Sci-Fi,3.32
2364.0,Godzilla (Gojira) (1984),Action|Sci-Fi,2.78
2365.0,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,2.77
2366.0,King Kong (1933),Action|Adventure|Horror,3.66
2367.0,King Kong (1976),Action|Adventure|Horror,2.76
2368.0,King Kong Lives (1986),Action|Adventure|Horror,1.69
2369.0,Desperately Seeking Susan (1985),Comedy|Romance,2.95
2370.0,"Emerald Forest, The (1985)",Action|Adventure|Drama,3.51
2371.0,Fletch (1985),Comedy,3.59
2372.0,Fletch Lives (1989),Comedy,2.97
2373.0,Red Sonja (1985),Action|Adventure,2.48
2374.0,Gung Ho (1986),Comedy|Drama,2.93
2375.0,"Money Pit, The (1986)",Comedy,2.89
2376.0,"View to a Kill, A (1985)",Action,3.27
2377.0,Lifeforce (1985),Horror|Sci-Fi,2.95
2378.0,Police Academy (1984),Comedy,3.0
2379.0,Police Academy 2: Their First Assignment (1985),Comedy,2.39
2380.0,Police Academy 3: Back in Training (1986),Comedy,2.03
2381.0,Police Academy 4: Citizens on Patrol (1987),Comedy,1.91
2382.0,Police Academy 5: Assignment: Miami Beach (1988),Comedy,1.77
2383.0,Police Academy 6: City Under Siege (1989),Comedy,1.66
2384.0,Babe: Pig in the City (1998),Children's|Comedy,3.29
2385.0,Home Fries (1998),Comedy|Romance,2.58
2386.0,Jerry Springer: Ringmaster (1998),Drama,1.97
2387.0,Very Bad Things (1998),Comedy|Crime,2.77
2388.0,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,3.47
2389.0,Psycho (1998),Crime|Horror|Thriller,2.65
2390.0,Little Voice (1998),Comedy,3.69
2391.0,"Simple Plan, A (1998)",Crime|Thriller,3.75
2392.0,Jack Frost (1998),Comedy|Drama,2.23
2393.0,Star Trek: Insurrection (1998),Action|Sci-Fi,3.35
2394.0,"Prince of Egypt, The (1998)",Animation|Musical,3.57
2395.0,Rushmore (1998),Comedy,3.84
2396.0,Shakespeare in Love (1998),Comedy|Romance,4.13
2397.0,Mass Appeal (1984),Drama,3.3
2398.0,Miracle on 34th Street (1947),Drama,3.96
2399.0,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy,2.67
2400.0,Prancer (1989),Children's|Drama,2.86
2401.0,Pale Rider (1985),Western,3.77
2402.0,Rambo: First Blood Part II (1985),Action|War,2.83
2403.0,First Blood (1982),Action,3.57
2404.0,Rambo III (1988),Action|War,2.34
2405.0,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,3.16
2406.0,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,3.69
2407.0,Cocoon (1985),Comedy|Sci-Fi,3.54
2408.0,Cocoon: The Return (1988),Comedy|Sci-Fi,2.53
2409.0,Rocky II (1979),Action|Drama,3.18
2410.0,Rocky III (1982),Action|Drama,2.88
2411.0,Rocky IV (1985),Action|Drama,2.65
2412.0,Rocky V (1990),Action|Drama,2.1
2413.0,Clue (1985),Comedy|Mystery,3.25
2414.0,Young Sherlock Holmes (1985),Action|Adventure|Mystery,3.39
2415.0,Violets Are Blue... (1986),Drama|Romance,2.8
2416.0,Back to School (1986),Comedy,3.15
2417.0,Heartburn (1986),Comedy|Drama,2.95
2418.0,Nothing in Common (1986),Comedy,3.07
2419.0,Extremities (1986),Drama|Thriller,3.2
2420.0,"Karate Kid, The (1984)",Drama,3.42
2421.0,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,2.68
2422.0,"Karate Kid III, The (1989)",Action|Adventure|Drama,2.12
2423.0,Christmas Vacation (1989),Comedy,3.59
2424.0,You've Got Mail (1998),Comedy|Romance,3.38
2425.0,"General, The (1998)",Crime,3.62
2426.0,"Theory of Flight, The (1998)",Comedy|Drama|Romance,2.96
2427.0,"Thin Red Line, The (1998)",Action|Drama|War,3.4
2428.0,"Faculty, The (1998)",Horror|Sci-Fi,2.78
2429.0,Mighty Joe Young (1998),Adventure|Children's|Drama,2.83
2430.0,Mighty Joe Young (1949),Adventure|Children's|Drama,3.11
2431.0,Patch Adams (1998),Comedy|Drama,3.14
2432.0,Stepmom (1998),Drama,3.14
2433.0,"Civil Action, A (1998)",Drama,3.36
2434.0,Down in the Delta (1998),Drama,3.63
2435.0,Hurlyburly (1998),Drama,3.08
2436.0,Tea with Mussolini (1999),Comedy,3.59
2437.0,Wilde (1997),Drama,3.65
2438.0,Outside Ozona (1998),Drama|Thriller,4.0
2439.0,Affliction (1997),Drama,3.61
2440.0,Another Day in Paradise (1998),Drama,3.36
2441.0,"Hi-Lo Country, The (1998)",Drama|Western,3.04
2442.0,Hilary and Jackie (1998),Drama,3.83
2443.0,Playing by Heart (1998),Drama|Romance,3.6
2444.0,24 7: Twenty Four Seven (1997),Comedy|Drama,4.0
2445.0,At First Sight (1999),Drama,2.8
2446.0,In Dreams (1999),Thriller,2.54
2447.0,Varsity Blues (1999),Comedy|Drama,3.06
2448.0,Virus (1999),Horror|Sci-Fi,2.35
2449.0,"Garbage Pail Kids Movie, The (1987)",Adventure|Children's,1.53
2450.0,Howard the Duck (1986),Adventure|Children's|Sci-Fi,2.1
2451.0,"Gate, The (1987)",Horror,2.65
2452.0,"Gate II: Trespassers, The (1990)",Horror,1.68
2453.0,"Boy Who Could Fly, The (1986)",Drama|Fantasy,3.25
2454.0,"Fly, The (1958)",Horror|Sci-Fi,3.36
2455.0,"Fly, The (1986)",Horror|Sci-Fi,3.44
2456.0,"Fly II, The (1989)",Horror|Sci-Fi,2.31
2457.0,Running Scared (1986),Action|Comedy,3.38
2458.0,Armed and Dangerous (1986),Comedy|Crime,2.48
2459.0,"Texas Chainsaw Massacre, The (1974)",Horror,3.22
2460.0,"Texas Chainsaw Massacre 2, The (1986)",Horror,2.35
2461.0,Leatherface: Texas Chainsaw Massacre III (1990),Horror,2.1
2462.0,"Return of the Texas Chainsaw Massacre, The (1994)",Horror,1.83
2463.0,Ruthless People (1986),Comedy,3.46
2464.0,Trick or Treat (1986),Horror,2.62
2465.0,Deadly Friend (1986),Horror,2.02
2466.0,Belizaire the Cajun (1986),Drama,3.46
2467.0,"Name of the Rose, The (1986)",Mystery,3.9
2468.0,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,2.77
2469.0,Peggy Sue Got Married (1986),Comedy|Romance,3.28
2470.0,Crocodile Dundee (1986),Adventure|Comedy,3.43
2471.0,Crocodile Dundee II (1988),Adventure|Comedy,2.63
2472.0,Tough Guys (1986),Comedy,2.98
2473.0,Soul Man (1986),Comedy,2.41
2474.0,"Color of Money, The (1986)",Drama,3.46
2475.0,52 Pick-Up (1986),Action|Mystery|Thriller,3.3
2476.0,Heartbreak Ridge (1986),Action|War,3.35
2477.0,Firewalker (1986),Adventure,2.29
2478.0,Three Amigos! (1986),Comedy|Western,3.12
